ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_18_length_72646_cov_48.061555:_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	850	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Finegoldia_magna_F_10_length_45585_cov_6.254197:_vanY_gene_in_vanM_cluster	1362	166	vanY gene in vanM cluster	41.26	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	194.42	Finegoldia magna F
Finegoldia_magna_F_19_length_29997_cov_5.691076:_vanT_gene_in_vanG_cluster	1176	129	vanT gene in vanG cluster	36.56	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.92	Finegoldia magna F
Klebsiella_A_michiganensis_12_length_260297_cov_13.192137:_mdtB	3123	2579	mdtB	90.87	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_12_length_260297_cov_13.192137:_mdtC	3078	3419	mdtC	91.51	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_12_length_260297_cov_13.192137:_baeR	723	685	baeR	92.5	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_22_length_215088_cov_11.133156:_Klebsiella_pneumoniae_KpnE	363	103	Klebsiella pneumoniae KpnE	85.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_22_length_215088_cov_11.133156:_Klebsiella_pneumoniae_KpnF	330	64	Klebsiella pneumoniae KpnF	90.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_30_length_174419_cov_15.524225:_vanG	1098	611	vanG	38.38	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella A michiganensis
Klebsiella_A_michiganensis_32_length_173194_cov_15.960725:_rsmA	186	416	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_50_length_145755_cov_10.901304:_APH3Ia	816	105	APH(3')-Ia	97.79	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_55_length_135383_cov_17.354088:_acrB	3147	4766	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella A michiganensis
Klebsiella_A_michiganensis_64_length_125789_cov_17.118862:_PmrF	984	1008	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella A michiganensis
Klebsiella_A_michiganensis_64_length_125789_cov_17.118862:_ArnT	1656	730	ArnT	90.02	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_64_length_125789_cov_17.118862:_CRP	633	869	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_84_length_107756_cov_16.505668:_LptD	2367	2612	LptD	92.2	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.77	Klebsiella A michiganensis
Klebsiella_A_michiganensis_125_length_89569_cov_16.486047:_bacA	822	1197	bacA	91.21	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_175_length_67703_cov_16.465099:_OXY14	873	216	OXY-1-4	99.66	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_181_length_65437_cov_11.147074:_marA	381	93	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Klebsiella A michiganensis
Klebsiella_A_michiganensis_191_length_62147_cov_14.677849:_Klebsiella_pneumoniae_KpnH	1539	2183	Klebsiella pneumoniae KpnH	93.82	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_191_length_62147_cov_14.677849:_Klebsiella_pneumoniae_KpnG	1173	967	Klebsiella pneumoniae KpnG	95.9	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_191_length_62147_cov_14.677849:_emrR	531	567	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_210_length_57551_cov_10.841919:_oqxB	3153	1061	oqxB	96.86	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_210_length_57551_cov_10.841919:_oqxA	1176	341	oqxA	91.05	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_214_length_56676_cov_17.993200:_acrD	3114	3200	acrD	91.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_267_length_47186_cov_11.894634:_msbA	1749	838	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_502_length_23590_cov_19.494498:_eptB	1689	1012	eptB	89.51	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	Klebsiella A michiganensis
Klebsiella_A_michiganensis_633_length_18305_cov_16.360603:_fosA5	444	169	fosA5	85.61	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	Klebsiella A michiganensis
Klebsiella_A_michiganensis_84_length_107756_cov_16.505668:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	2676	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.9	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella A michiganensis
Klebsiella_A_michiganensis_224_length_54763_cov_29.633454:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2425	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_181_length_65437_cov_11.147074:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	135	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Lancefieldella_sp000564995_45_length_10121_cov_4.365691:_vanT_gene_in_vanG_cluster	1155	106	vanT gene in vanG cluster	33.77	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.93	Lancefieldella sp000564995
Negativicoccus_succinicivorans_1_length_246996_cov_10.129366:_vanW_gene_in_vanI_cluster	1419	220	vanW gene in vanI cluster	36.52	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	126.54	Negativicoccus succinicivorans
Negativicoccus_succinicivorans_1_length_246996_cov_10.129366:_adeF	3123	586	adeF	43.06	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.21	Negativicoccus succinicivorans
Streptococcus_gordonii_1_length_411437_cov_9.521735:_vanY_gene_in_vanG_cluster	498	84	vanY gene in vanG cluster	41.61	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	59.14	Streptococcus gordonii
Streptococcus_gordonii_3_length_254867_cov_8.247227:_vanY_gene_in_vanM_cluster	723	80	vanY gene in vanM cluster	41.23	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	103.00	Streptococcus gordonii
Streptococcus_gordonii_6_length_198366_cov_7.617856:_qacG	324	40	qacG	43.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Streptococcus gordonii
Streptococcus_gordonii_7_length_161424_cov_10.656269:_patA	1707	317	patA	75.18	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.71	Streptococcus gordonii
Streptococcus_gordonii_7_length_161424_cov_10.656269:_patB	1770	320	patB	76.82	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.17	Streptococcus gordonii
Streptococcus_sp001556435_14_length_28614_cov_2.978975:_vanY_gene_in_vanG_cluster	1470	246	vanY gene in vanG cluster	30.17	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	175.27	Streptococcus sp001556435
Streptococcus_sp001556435_22_length_21273_cov_3.664748:_vanT_gene_in_vanG_cluster	1104	83	vanT gene in vanG cluster	33.42	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	Streptococcus sp001556435
Streptococcus_sp001556435_39_length_15501_cov_3.862422:_vanY_gene_in_vanG_cluster	798	87	vanY gene in vanG cluster	38.46	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	94.98	Streptococcus sp001556435
Veillonella_parvula_A_1_length_511608_cov_46.878185:_vanW_gene_in_vanI_cluster	1347	1609	vanW gene in vanI cluster	33.47	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	Veillonella parvula A
Veillonella_parvula_A_12_length_61469_cov_54.552971:_mdeA	1356	1293	mdeA	74.22	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.56	Veillonella parvula A
Veillonella_parvula_A_20_length_14922_cov_44.796174:_emrY	1539	1793	emrY	99.8	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Veillonella parvula A
Veillonella_parvula_A_20_length_14922_cov_44.796174:_emrK	1164	1411	emrK	98.86	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Veillonella parvula A
Veillonella_parvula_A_20_length_14922_cov_44.796174:_evgA	615	723	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Veillonella parvula A
Veillonella_parvula_A_20_length_14922_cov_44.796174:_evgS	3594	4079	evgS	96.57	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Veillonella parvula A
Veillonella_parvula_A_59_length_1396_cov_38.659591:_ErmB	738	1067	ErmB	98.37	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Veillonella parvula A
Veillonella_rogosae_7_length_60914_cov_12.518402:_vanW_gene_in_vanI_cluster	1356	1286	vanW gene in vanI cluster	29.46	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.91	Veillonella rogosae
Veillonella_rogosae_82_length_4587_cov_11.930377:_qacG	330	97	qacG	45.71	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella rogosae
NODE_237_length_52029_24_APH2If	894	356	APH(2'')-If	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(2'')	100.00	unclassified
NODE_320_length_38035_25_ugd	1167	1054	ugd	94.59	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_802_length_13934_11_tetM	1920	1430	tet(M)	98.9	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_962_length_11012_3_dfrA12	498	596	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_962_length_11012_4_aadA2	780	817	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_962_length_11012_5_qacEdelta1	348	378	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_962_length_11012_6_sul1	840	827	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_962_length_11012_14_mphA	906	1152	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_1128_length_8802_2_tetA	1200	1253	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_1432_length_5919_1_AAC3IId	861	985	AAC(3)-IId	100.0	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_1643_length_4572_3_APH3IIIa	795	212	APH(3')-IIIa	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	unclassified
NODE_1643_length_4572_4_SAT4	543	144	SAT-4	99.44	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	100.00	unclassified
NODE_1643_length_4572_5_aad6	909	270	aad(6)	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	109.42	unclassified
NODE_1816_length_3819_2_tetW	1920	118	tet(W)	99.06	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_2474_length_1932_2_MexG	447	31	MexG	99.32	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2519_length_1859_1_ErmX	855	5163	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2651_length_1636_2_OXA937	789	23	OXA-937	99.24	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_2964_length_1327_1_23S_rRNA_adenine2058N6methyltransferase_ErmA	732	136	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_3334_length_1099_1_TEM1	861	2684	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_5500_length_629_1_vanW_gene_in_vanG_cluster	555	20	vanW gene in vanG cluster	30.86	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	65.48	unclassified
NODE_8333_length_467_1_rsmA	234	43	rsmA	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	126.23	unclassified
NODE_20208_length_274_1_qacG	264	2	qacG	55.95	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	81.31	unclassified
