ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_185_length_30220_2_acrB	3150	10831	acrB	94.66	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_194_length_28623_4_cpxA	1374	5916	cpxA	98.25	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_210_length_26249_5_acrD	3114	5702	acrD	95.08	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_215_length_25790_14_PmrF	984	344	PmrF	88.16	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_224_length_23329_13_mdtG	1221	166	mdtG	90.39	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.51	unclassified
NODE_228_length_22946_7_mdtB	3123	6804	mdtB	92.88	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_228_length_22946_8_mdtC	3081	7910	mdtC	93.27	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.10	unclassified
NODE_228_length_22946_11_baeR	723	993	baeR	97.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_280_length_17738_13_CMY48	1146	166	CMY-48	99.74	cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_295_length_16964_6_CRP	633	3150	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_314_length_15701_10_PmrF	984	3579	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_314_length_15701_13_ArnT	1656	4116	ArnT	89.84	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_336_length_14457_12_vanG	1113	1159	vanG	37.4	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	106.02	unclassified
NODE_368_length_13042_4_emrB	1539	1823	emrB	95.22	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_368_length_13042_5_emrA	1173	1533	emrA	88.72	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_381_length_12596_15_bacA	819	2168	bacA	93.04	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	99.63	unclassified
NODE_384_length_12495_3_Klebsiella_pneumoniae_KpnE	363	466	Klebsiella pneumoniae KpnE	80.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_384_length_12495_4_Klebsiella_pneumoniae_KpnF	330	234	Klebsiella pneumoniae KpnF	88.99	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_406_length_11581_13_Escherichia_coli_mdfA	1233	1566	Escherichia coli mdfA	87.8	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_464_length_9447_9_msbA	1749	3755	msbA	95.19	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_704_length_5467_1_eptB	1689	2863	eptB	89.51	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	unclassified
NODE_744_length_5166_4_kdpE	678	1072	kdpE	90.62	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	unclassified
NODE_794_length_4775_2_acrB	3147	9657	acrB	91.42	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	unclassified
NODE_845_length_4464_6_marA	384	664	marA	92.91	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_1141_length_3261_1_vanG	1059	2481	vanG	38.95	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	100.86	unclassified
NODE_1478_length_2418_1_Klebsiella_pneumoniae_KpnH	1179	4647	Klebsiella pneumoniae KpnH	95.17	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	76.76	unclassified
NODE_1478_length_2418_2_Klebsiella_pneumoniae_KpnG	1173	3573	Klebsiella pneumoniae KpnG	95.64	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1512_length_2359_2_oqxA	1176	2915	oqxA	90.79	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2067_length_1531_1_Klebsiella_pneumoniae_KpnE	363	286	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2067_length_1531_2_Klebsiella_pneumoniae_KpnF	330	535	Klebsiella pneumoniae KpnF	89.91	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2110_length_1488_2_ErmX	855	24	ErmX	83.8	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2203_length_1391_1_qacG	333	30	qacG	41.35	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	unclassified
NODE_6248_length_351_2_qacG	207	3	qacG	60.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	64.49	unclassified
NODE_7717_length_285_1_vanW_gene_in_vanI_cluster	282	6	vanW gene in vanI cluster	33.33	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	25.20	unclassified
NODE_8491_length_268_1_vanY_gene_in_vanM_cluster	159	3	vanY gene in vanM cluster	54.0	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	22.32	unclassified
NODE_107_length_56932_32_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	5129	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.68	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_215_length_25790_5_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	4239	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	95.58	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	unclassified
NODE_669_length_5822_6_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2946	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_346_length_13941_15_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	399	22	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	92.48	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	92.36	unclassified
NODE_648_length_6160_1_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	186	Escherichia coli soxS with mutation conferring antibiotic resistance	93.46	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_2875_length_928_2_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	891	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
