ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Klebsiella_pneumoniae_9_length_205775_cov_50.138908:_SHV11	861	624	SHV-11	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_27_length_47105_cov_42.616973:_baeR	723	1108	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_27_length_47105_cov_42.616973:_mdtC	3078	4596	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_27_length_47105_cov_42.616973:_mdtB	3123	4910	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_361211_cov_51.142116:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	3471	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_231591_cov_56.519744:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	4513	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.49	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_205775_cov_50.138908:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	3468	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_41_length_8260_cov_45.822437:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	3298	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.98	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_1_length_463045_cov_36.240293:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	287	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Peptoniphilus_A_lacydonensis_72_length_6853_cov_3.038961:_vanW_gene_in_vanI_cluster	1383	58	vanW gene in vanI cluster	33.18	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	123.32	Peptoniphilus A lacydonensis
Peptoniphilus_A_lacydonensis_75_length_6083_cov_4.163337:_vanT_gene_in_vanG_cluster	1158	86	vanT gene in vanG cluster	35.58	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.07	Peptoniphilus A lacydonensis
Streptococcus_salivarius_5_length_80133_cov_4.992143:_vanY_gene_in_vanG_cluster	4086	577	vanY gene in vanG cluster	30.17	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	487.81	Streptococcus salivarius
Streptococcus_salivarius_8_length_59735_cov_5.411630:_vanT_gene_in_vanG_cluster	1104	135	vanT gene in vanG cluster	32.88	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	Streptococcus salivarius
Streptococcus_salivarius_9_length_57972_cov_6.366353:_vanY_gene_in_vanG_cluster	798	140	vanY gene in vanG cluster	34.39	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	94.98	Streptococcus salivarius
Streptococcus_salivarius_9_length_57972_cov_6.366353:_qacG	327	37	qacG	56.6	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	Streptococcus salivarius
Veillonella_parvula_A_2_length_283049_cov_31.617462:_vanW_gene_in_vanI_cluster	1347	394	vanW gene in vanI cluster	30.4	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	Veillonella parvula A
Veillonella_parvula_A_427_length_27157_cov_37.348203:_vanT_gene_in_vanG_cluster	1113	538	vanT gene in vanG cluster	31.61	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	Veillonella parvula A
Veillonella_parvula_A_511_length_20298_cov_39.101171:_qacG	330	111	qacG	45.63	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella parvula A
NODE_352_length_32902_22_TEM1	861	3517	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_759_length_11314_7_Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin	3075	161	Staphylococcus aureus mupA conferring resistance to mupirocin	99.61	mupirocin-like antibiotic	antibiotic target alteration	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	100.00	unclassified
NODE_825_length_9807_5_mdeA	1380	304	mdeA	39.8	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	101.32	unclassified
NODE_1096_length_6262_2_bacA	819	713	bacA	93.04	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	99.63	unclassified
NODE_1239_length_5291_1_Escherichia_coli_mdfA	1200	488	Escherichia coli mdfA	88.22	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	97.32	unclassified
NODE_1419_length_4463_2_PmrF	984	589	PmrF	87.85	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_1456_length_4324_4_CMY157	1146	76	CMY-157	98.69	cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_1530_length_4090_1_ugd	1167	86	ugd	86.86	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_2540_length_2343_2_Klebsiella_pneumoniae_KpnE	363	177	Klebsiella pneumoniae KpnE	80.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2540_length_2343_3_Klebsiella_pneumoniae_KpnF	330	74	Klebsiella pneumoniae KpnF	86.24	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2611_length_2287_1_qacG	330	29	qacG	45.71	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	unclassified
NODE_2762_length_2141_1_sepA	198	19	sepA	70.77	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	41.40	unclassified
NODE_2869_length_2063_3_23S_rRNA_adenine2058N6methyltransferase_ErmA	732	173	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_3261_length_1817_1_ErmB	738	24	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_3310_length_1788_2_emrA	1173	1494	emrA	88.97	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4091_length_1437_1_Klebsiella_pneumoniae_KpnH	1434	1914	Klebsiella pneumoniae KpnH	93.71	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	93.36	unclassified
NODE_5058_length_1149_1_CMY72	1059	96	CMY-72	100.0	cephamycin	antibiotic inactivation	CMY beta-lactamase	92.65	unclassified
NODE_5394_length_1076_1_dfrE	495	17	dfrE	98.78	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_8175_length_697_1_vanY_gene_in_vanB_cluster	570	10	vanY gene in vanB cluster	31.21	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	70.90	unclassified
NODE_8936_length_640_1_vanT_gene_in_vanG_cluster	639	34	vanT gene in vanG cluster	41.23	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	29.92	unclassified
NODE_9023_length_633_1_Escherichia_coli_emrE	570	38	Escherichia coli emrE	97.27	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	171.82	unclassified
NODE_10570_length_546_1_tetO	546	29	tet(O)	99.45	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	28.48	unclassified
NODE_10719_length_539_1_vanW_gene_in_vanI_cluster	537	11	vanW gene in vanI cluster	33.72	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	47.99	unclassified
NODE_11247_length_514_1_qacJ	324	14	qacJ	71.96	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_20096_length_306_1_vanW_gene_in_vanI_cluster	303	7	vanW gene in vanI cluster	37.8	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	27.08	unclassified
NODE_20952_length_295_1_vanY_gene_in_vanA_cluster	264	4	vanY gene in vanA cluster	51.52	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	28.71	unclassified
NODE_25327_length_255_1_vanW_gene_in_vanI_cluster	255	3	vanW gene in vanI cluster	38.36	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	22.79	unclassified
NODE_25641_length_253_1_vanW_gene_in_vanI_cluster	252	2	vanW gene in vanI cluster	50.0	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	22.52	unclassified
NODE_1212_length_5449_1_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	3618	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.68	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_1741_length_3479_2_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	1935	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	96.46	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	unclassified
NODE_2101_length_2882_3_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	292	Escherichia coli soxS with mutation conferring antibiotic resistance	92.52	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
