ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_16616_length_1248_1_CfxA6	996	8168	CfxA6	98.79	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	unclassified
NODE_17270_length_1201_2_dfrA1	474	24	dfrA1	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_18776_length_1108_1_TEM1	861	614	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_20048_length_1042_1_dfrA14	459	29	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_23954_length_874_1_Escherichia_coli_emrE	345	19	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.64	unclassified
NODE_31198_length_672_2_FosA2	453	26	FosA2	96.45	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	106.38	unclassified
NODE_34630_length_603_2_FosA5	396	13	FosA5	100.0	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	94.96	unclassified
NODE_58974_length_352_1_Klebsiella_pneumoniae_KpnE	291	5	Klebsiella pneumoniae KpnE	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	80.83	unclassified
NODE_1263_length_12709_7_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1540	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.74	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_4485_length_4206_3_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	503	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.46	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_16589_length_1250_1_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	926	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	92.62	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	unclassified
NODE_2531_length_7037_5_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	327	48	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.93	unclassified
NODE_2809_length_6407_2_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	80	Escherichia coli marR mutant conferring antibiotic resistance	86.11	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_15323_length_1351_2_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	33	Escherichia coli marR mutant conferring antibiotic resistance	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
