ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Pseudomonas_aeruginosa_959_2_OprN	1419	61	OprN	99.79	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_994_3_FosA	408	35	FosA	99.26	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1045_2_bcr1	1209	442	bcr-1	99.75	bicyclomycin-like antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1052_1_rsmA	186	6	rsmA	100	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1310_2_Pseudomonas_aeruginosa_catB7	615	146	Pseudomonas aeruginosa catB7	98.04	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	96.23	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1625_1_MexL	738	624	MexL	100	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	115.57	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1330_1_basR	666	399	basR	99.55	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_162_2_MexT	915	235	MexT	99.63	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	87.61	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_776_4_nalD	639	40	nalD	100	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_826_3_nalC	642	26	nalC	98.59	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1055_2_Type_B_NfxB	564	39	Type B NfxB	100	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1116_2_MexR	444	19	MexR	99.32	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Pseudomonas aeruginosa
Staphylococcus_epidermidis_5_15_qacA	1545	143	qacA	99.81	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_5_19_mphC	900	82	mphC	98.66	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_5_20_msrA	1467	110	msrA	98.57	macrolide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target protection	msr-type ABC-F protein	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_36_9_dfrC	486	94	dfrC	100	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_166_1_Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin	3075	244	Staphylococcus aureus mupA conferring resistance to mupirocin	99.61	mupirocin-like antibiotic	antibiotic target alteration	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_408_2_mecR1	1656	54	mecR1	100	penam	antibiotic target replacement	methicillin resistant PBP2	94.19	Staphylococcus epidermidis
Staphylococcus_epidermidis_549_1_sdrM	1320	43	sdrM	73.12	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	98.21	Staphylococcus epidermidis
NODE_235_length_12440_10_SHV36	861	285	SHV-36	100	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100	unclassified
NODE_4101_length_808_1_mgrA	444	21	mgrA	94.56	fluoroquinolone antibiotic; cephalosporin; penam; tetracycline antibiotic; peptide antibiotic; disinfecting agents and antiseptics	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_4318_length_721_1_sepA	468	16	sepA	70.97	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.73	unclassified
NODE_3524_length_1076_1_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1074	9252	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.04	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	87.53	unclassified
