ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Pseudomonas_aeruginosa_12_length_204425_cov_39.052880:_MexH	1113	817	MexH	100.0	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_12_length_204425_cov_39.052880:_MexI	3090	2959	MexI	100.0	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_12_length_204425_cov_39.052880:_OpmD	1464	1308	OpmD	99.79	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_13_length_151173_cov_36.785554:_MexC	1065	917	MexC	99.72	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	91.47	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_13_length_151173_cov_36.785554:_MexD	3132	2648	MexD	95.33	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_13_length_151173_cov_36.785554:_OprJ	1440	1492	OprJ	98.75	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_14_length_122863_cov_36.768247:_PDC3	1194	843	PDC-3	100.0	monobactam; carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	PDC beta-lactamase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_14_length_122863_cov_36.768247:_APH3IIb	807	740	APH(3')-IIb	98.88	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_17_length_57906_cov_23.203704:_mexY	3138	2363	mexY	93.69	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_5_length_506972_cov_38.803289:_basR	666	740	basR	99.55	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexT	915	627	MexT	99.63	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	87.61	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexS	1020	596	MexS	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_nalC	642	418	nalC	99.06	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_6_length_435144_cov_40.057380:_MexR	444	462	MexR	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_8_length_292811_cov_27.582881:_nalD	639	437	nalD	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_13_length_151173_cov_36.785554:_Type_B_NfxB	564	409	Type B NfxB	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_17_length_57906_cov_23.203704:_MexZ	633	292	MexZ	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
NODE_927_length_475_1_vanY_gene_in_vanG_cluster	471	11	vanY gene in vanG cluster	34.21	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	56.27	unclassified
NODE_1236_length_420_1_vanY_gene_in_vanG_cluster	417	8	vanY gene in vanG cluster	40.4	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	49.82	unclassified
