ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Klebsiella_pneumoniae_3_length_479003_cov_244.182082:_oqxB	3153	14819	oqxB	99.52	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_479003_cov_244.182082:_oqxA	1176	5777	oqxA	100.0	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_350035_cov_257.370022:_LptD	2349	13165	LptD	100.0	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_350035_cov_257.370022:_FosA6	420	2841	FosA6	99.28	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_320231_cov_239.341682:_acrB	3147	20927	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_320231_cov_239.341682:_vanG	1098	6486	vanG	38.66	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_235921_cov_275.277166:_CRP	633	3925	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_235921_cov_275.277166:_ArnT	1656	10456	ArnT	99.64	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_235921_cov_275.277166:_PmrF	984	6221	PmrF	83.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_235921_cov_275.277166:_eptB	1674	10608	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_220213_cov_191.641158:_Klebsiella_pneumoniae_OmpK37	1125	10503	Klebsiella pneumoniae OmpK37	99.47	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_12_length_172466_cov_237.265400:_acrD	3114	20229	acrD	90.94	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_21_length_79405_cov_218.103444:_msbA	1749	9641	msbA	92.78	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_21_length_79405_cov_218.103444:_OmpA	1071	5016	OmpA	99.72	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella pneumoniae
Klebsiella_pneumoniae_22_length_73282_cov_219.279899:_Escherichia_coli_mdfA	1233	5932	Escherichia coli mdfA	85.37	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_350035_cov_257.370022:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	10789	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_248010_cov_282.462556:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	9522	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_235921_cov_275.277166:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	8307	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_27_length_39698_cov_286.069206:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	7133	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_522659_cov_188.526113:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	2135	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Proteus_mirabilis_B_1_length_826019_cov_7.693112:_Klebsiella_pneumoniae_KpnH	1518	247	Klebsiella pneumoniae KpnH	73.75	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	98.63	Proteus mirabilis B
Proteus_mirabilis_B_2_length_656525_cov_6.728146:_vanG	1101	178	vanG	39.83	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	Proteus mirabilis B
Proteus_mirabilis_B_2_length_656525_cov_6.728146:_Klebsiella_pneumoniae_KpnE	462	89	Klebsiella pneumoniae KpnE	69.91	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	127.50	Proteus mirabilis B
Proteus_mirabilis_B_5_length_279236_cov_9.663095:_CRP	633	1638	CRP	98.1	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Proteus mirabilis B
Proteus_mirabilis_B_8_length_163449_cov_8.133175:_rsmA	189	68	rsmA	86.89	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.64	Proteus mirabilis B
Proteus_mirabilis_B_10_length_124598_cov_8.885272:_tetD	1203	337	tet(D)	52.16	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	101.52	Proteus mirabilis B
Proteus_mirabilis_B_11_length_122349_cov_8.378909:_vanW_gene_in_vanG_cluster	825	139	vanW gene in vanG cluster	30.37	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	97.51	Proteus mirabilis B
Proteus_mirabilis_B_1_length_826019_cov_7.693112:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1797	1015	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	51.96	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	98.03	Proteus mirabilis B
Proteus_mirabilis_B_6_length_201976_cov_9.816240:_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	3048	Morganella morganii gyrB conferring resistance to fluoroquinolones	84.58	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100.00	Proteus mirabilis B
Veillonella_dispar_1_length_413498_cov_58.032422:_vanW_gene_in_vanI_cluster	1344	1212	vanW gene in vanI cluster	34.96	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	119.84	Veillonella dispar
Veillonella_dispar_2_length_364809_cov_64.746175:_vanT_gene_in_vanG_cluster	1113	1148	vanT gene in vanG cluster	31.34	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	Veillonella dispar
Veillonella_dispar_9_length_86776_cov_69.508218:_qacG	330	316	qacG	44.76	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella dispar
NODE_578_length_13600_1_vanT_gene_in_vanC_cluster	1074	162	vanT gene in vanC cluster	51.26	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.15	unclassified
NODE_917_length_6100_6_aad6	909	275	aad(6)	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	109.42	unclassified
NODE_917_length_6100_8_APH3IIIa	795	258	APH(3')-IIIa	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	unclassified
NODE_920_length_6068_4_tetA	1200	228	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_1024_length_4572_6_tetM	519	109	tet(M)	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	26.92	unclassified
NODE_1039_length_4442_6_tetM	519	74	tet(M)	91.28	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	26.92	unclassified
NODE_1369_length_2497_1_ErmC	741	30	ErmC	98.36	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	101.23	unclassified
NODE_1457_length_2266_2_vanT_gene_in_vanC_cluster	1020	48	vanT gene in vanC cluster	43.07	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	48.57	unclassified
NODE_1457_length_2266_3_vanXY_gene_in_vanL_cluster	579	44	vanXY gene in vanL cluster	52.94	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	99.48	unclassified
NODE_1757_length_1784_1_tetM	1452	584	tet(M)	98.35	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	75.74	unclassified
NODE_1931_length_1597_1_tet59	1197	49	tet(59)	81.45	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.50	unclassified
NODE_2549_length_1193_1_CRP	636	116	CRP	97.62	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.48	unclassified
NODE_2975_length_1028_2_ErmB	738	459	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_5545_length_556_1_fosA5	450	2590	fosA5	94.93	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	107.19	unclassified
NODE_6844_length_458_1_sdrM	456	6	sdrM	88.81	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	34.00	unclassified
NODE_15177_length_232_1_vanW_gene_in_vanB_cluster	231	24	vanW gene in vanB cluster	42.86	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	28.00	unclassified
NODE_18219_length_197_1_rsmA	186	1500	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2230_length_1361_1_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	13701	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	95.18	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	unclassified
