ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_219_length_39875_34_tetAP	1263	5907	tetA(P)	98.33	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_328_length_24439_2_OXY62	873	710	OXY-6-2	100.0	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100.00	unclassified
NODE_330_length_24361_1_APH3Ib	804	767	APH(3'')-Ib	99.63	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	unclassified
NODE_330_length_24361_2_APH6Id	837	894	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	unclassified
NODE_365_length_21977_1_eptB	1689	1662	eptB	89.87	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	unclassified
NODE_506_length_14643_7_PmrF	984	1822	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_506_length_14643_10_ArnT	1656	762	ArnT	90.02	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_541_length_13597_2_vanG	1098	632	vanG	38.38	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	unclassified
NODE_636_length_11029_5_acrD	3114	6919	acrD	91.8	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_687_length_9785_9_CRP	633	1729	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_692_length_9714_2_sul1	840	247	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_692_length_9714_3_qacEdelta1	348	84	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_692_length_9714_4_ANT3IIa	780	157	ANT(3'')-IIa	99.61	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	80.19	unclassified
NODE_723_length_9208_2_msbA	1749	658	msbA	92.43	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_744_length_8800_8_fosA5	444	291	fosA5	88.49	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	unclassified
NODE_797_length_8064_3_mdtN	1032	1076	mdtN	89.21	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_805_length_7918_3_ArnT	1656	707	ArnT	90.02	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_827_length_7593_2_vanG	1098	932	vanG	38.38	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	unclassified
NODE_843_length_7442_7_baeR	723	405	baeR	92.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_873_length_6992_2_Klebsiella_pneumoniae_KpnE	363	268	Klebsiella pneumoniae KpnE	85.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_873_length_6992_3_Klebsiella_pneumoniae_KpnF	330	142	Klebsiella pneumoniae KpnF	89.91	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_893_length_6754_3_emrR	531	858	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_893_length_6754_4_Klebsiella_pneumoniae_KpnG	1173	2034	Klebsiella pneumoniae KpnG	95.64	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_893_length_6754_5_emrB	1539	4008	emrB	93.82	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_894_length_6731_5_fosA5	444	309	fosA5	88.49	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	unclassified
NODE_903_length_6577_2_msbA	1749	1971	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_1075_length_4819_1_mdtC	3057	6951	mdtC	91.75	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.41	unclassified
NODE_1108_length_4548_3_LnuP	501	95	LnuP	100.0	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	unclassified
NODE_1205_length_3903_1_baeR	723	379	baeR	92.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1829_length_1651_1_rsmA	186	721	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1865_length_1576_1_vanW_gene_in_vanI_cluster	633	18	vanW gene in vanI cluster	36.18	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	56.30	unclassified
NODE_2389_length_1098_2_marA	381	206	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	unclassified
NODE_2516_length_1024_1_vanW_gene_in_vanI_cluster	1023	804	vanW gene in vanI cluster	30.29	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	91.42	unclassified
NODE_2757_length_921_1_vanY_gene_in_vanB_cluster	681	127	vanY gene in vanB cluster	33.75	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	84.70	unclassified
NODE_3523_length_706_1_vanY_gene_in_vanB_cluster	348	24	vanY gene in vanB cluster	41.03	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	43.28	unclassified
NODE_4717_length_530_1_qacJ	252	134	qacJ	50.6	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	78.50	unclassified
NODE_8608_length_301_1_vanW_gene_in_vanI_cluster	297	5	vanW gene in vanI cluster	40.21	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	26.54	unclassified
NODE_9379_length_277_1_vanY_gene_in_vanB_cluster	273	8	vanY gene in vanB cluster	42.86	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	33.96	unclassified
NODE_204_length_42697_33_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1728	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_329_length_24368_7_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1777	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_418_length_18710_4_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	7969	Morganella morganii gyrB conferring resistance to fluoroquinolones	81.59	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100.00	unclassified
NODE_2389_length_1098_1_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	335	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
