ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_1314_length_2726_2_norC	1401	74	norC	59.4	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.87	unclassified
NODE_1388_length_2627_1_PC1_betalactamase_blaZ	846	117	PC1 beta-lactamase (blaZ)	94.31	penam	antibiotic inactivation	BlaZ beta-lactamase	100.00	unclassified
NODE_1536_length_2400_3_OXY27	873	1773	OXY-2-7	100.0	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100.00	unclassified
NODE_1656_length_2261_3_vanT_gene_in_vanG_cluster	1173	46	vanT gene in vanG cluster	33.6	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.78	unclassified
NODE_1724_length_2174_1_vgaALC	1569	147	vgaALC	100.0	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection	vga-type ABC-F protein	100.00	unclassified
NODE_2131_length_1828_2_vanW_gene_in_vanI_cluster	1461	60	vanW gene in vanI cluster	29.88	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	130.29	unclassified
NODE_2307_length_1712_1_vanW_gene_in_vanB_cluster	630	17	vanW gene in vanB cluster	39.64	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.00	unclassified
NODE_2846_length_1423_1_Staphylococcus_aureus_norA	1188	79	Staphylococcus aureus norA	95.62	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	101.80	unclassified
NODE_3608_length_1153_2_qacG	327	6	qacG	55.66	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	unclassified
NODE_4459_length_952_1_mepR	420	35	mepR	100.0	glycylcycline; tetracycline antibiotic	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	100.00	unclassified
NODE_4502_length_946_1_vanY_gene_in_vanB_cluster	744	36	vanY gene in vanB cluster	34.24	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	92.16	unclassified
NODE_4522_length_941_1_ANT4Ib	666	20	ANT(4')-Ib	99.54	aminoglycoside antibiotic	antibiotic inactivation	ANT(4')	87.75	unclassified
NODE_7074_length_603_1_sdrM	600	12	sdrM	85.5	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	44.74	unclassified
NODE_7121_length_599_1_sepA	399	23	sepA	96.97	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	84.08	unclassified
NODE_11959_length_371_1_fosA5	369	1075	fosA5	89.43	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	88.49	unclassified
NODE_16509_length_283_1_Klebsiella_pneumoniae_KpnE	282	77	Klebsiella pneumoniae KpnE	92.47	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	78.33	unclassified
NODE_19201_length_258_1_sepA	255	6	sepA	67.06	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	54.14	unclassified
NODE_7_length_408322_116_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	4093	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	96.24	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	unclassified
NODE_1133_length_3194_1_Staphylococcus_aureus_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1302	118	Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin	100.0	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	95.80	unclassified
NODE_1797_length_2099_2_Staphylococcus_aureus_murA_with_mutation_conferring_resistance_to_fosfomycin	1266	346	Staphylococcus aureus murA with mutation conferring resistance to fosfomycin	100.0	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant murA transferase	100.00	unclassified
NODE_3_length_473096_151_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1043	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_8_length_408275_101_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	861	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	90.97	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
