ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_241_length_58584_37_Klebsiella_pneumoniae_KpnE	363	54	Klebsiella pneumoniae KpnE	82.5	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_245_length_57605_53_vanG	1101	223	vanG	39.38	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	unclassified
NODE_246_length_57523_36_ramA	375	79	ramA	93.55	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_259_length_56004_16_CRP	633	331	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_262_length_55280_9_Escherichia_coli_mdfA	1233	325	Escherichia coli mdfA	86.24	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_300_length_48713_25_PmrF	984	288	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_300_length_48713_28_ArnT	1656	427	ArnT	89.66	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_303_length_48023_1_eptB	1689	601	eptB	89.51	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	unclassified
NODE_308_length_47562_30_PmrF	984	286	PmrF	83.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_308_length_47562_33_ArnT	1656	393	ArnT	99.27	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_310_length_47501_24_baeR	723	168	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_310_length_47501_27_mdtC	3078	593	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_310_length_47501_28_mdtB	3123	900	mdtB	90.0	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_320_length_46309_36_msbA	1749	537	msbA	92.43	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_321_length_46303_4_SHV11	861	203	SHV-11	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	unclassified
NODE_321_length_46303_24_marA	375	54	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	unclassified
NODE_343_length_44301_15_PmrF	984	245	PmrF	87.81	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_349_length_43593_10_acrB	3147	929	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	unclassified
NODE_359_length_41093_33_marA	384	56	marA	93.7	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_363_length_40712_26_baeR	723	200	baeR	95.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_363_length_40712_29_mdtC	3078	638	mdtC	92.19	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_363_length_40712_30_mdtB	3123	1001	mdtB	90.19	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_394_length_38174_27_msbA	1749	584	msbA	92.61	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_405_length_37120_18_marA	381	101	marA	93.55	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	unclassified
NODE_411_length_36651_5_acrD	3114	899	acrD	91.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_440_length_34492_22_bacA	822	248	bacA	94.87	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	unclassified
NODE_454_length_33532_2_eptB	1674	507	eptB	99.28	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	unclassified
NODE_469_length_32237_21_MIR3	1146	442	MIR-3	100.0	monobactam; cephalosporin	antibiotic inactivation	MIR beta-lactamase	100.00	unclassified
NODE_475_length_31250_1_mdtC	3060	1159	mdtC	93.42	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.41	unclassified
NODE_475_length_31250_4_baeR	723	189	baeR	97.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_497_length_29535_20_LptD	2367	1147	LptD	92.2	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.77	unclassified
NODE_507_length_29132_6_acrD	3114	874	acrD	91.13	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_525_length_28182_26_rsmA	186	60	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_544_length_26882_20_FosA2	426	87	FosA2	97.16	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_588_length_24349_17_acrB	3147	651	acrB	91.33	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	unclassified
NODE_594_length_24116_4_kdpE	678	200	kdpE	89.73	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	unclassified
NODE_630_length_22573_7_fosA5	444	169	fosA5	87.77	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	unclassified
NODE_684_length_20741_12_mdtG	1221	249	mdtG	89.93	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.51	unclassified
NODE_734_length_19537_13_fosA5	420	61	fosA5	100.0	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_847_length_16383_4_Klebsiella_pneumoniae_KpnE	363	49	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_847_length_16383_5_Klebsiella_pneumoniae_KpnF	330	40	Klebsiella pneumoniae KpnF	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_894_length_15529_5_Klebsiella_pneumoniae_KpnH	1539	311	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_894_length_15529_6_Klebsiella_pneumoniae_KpnG	1173	163	Klebsiella pneumoniae KpnG	99.74	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_894_length_15529_7_emrR	531	75	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_897_length_15515_17_acrB	3150	1624	acrB	94.18	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_912_length_15217_8_vanG	1098	225	vanG	38.66	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	unclassified
NODE_928_length_14974_13_kdpE	678	283	kdpE	90.62	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	unclassified
NODE_981_length_14151_5_marA	384	63	marA	93.7	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_1034_length_13344_6_adeF	3114	802	adeF	40.91	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	unclassified
NODE_1047_length_13035_12_Escherichia_coli_mdfA	1233	299	Escherichia coli mdfA	85.37	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1048_length_13003_4_emrR	531	89	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1048_length_13003_5_emrA	1173	473	emrA	86.41	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1048_length_13003_6_emrB	1548	446	emrB	93.07	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	unclassified
NODE_1077_length_12621_1_OmpA	1038	973	OmpA	99.71	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	92.25	unclassified
NODE_1081_length_12593_2_oqxB	3153	1180	oqxB	99.9	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1081_length_12593_3_oqxA	1176	198	oqxA	99.74	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1112_length_12125_2_PmrF	984	182	PmrF	88.47	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_1243_length_10742_8_msbA	1749	425	msbA	95.19	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_1244_length_10740_2_dfrA12	498	422	dfrA12	99.39	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_1244_length_10740_3_aadA2	780	578	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1244_length_10740_4_qacEdelta1	348	282	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1244_length_10740_5_sul1	840	853	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1244_length_10740_13_mphA	906	805	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_1309_length_10120_4_vanG	1113	293	vanG	37.4	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	106.02	unclassified
NODE_1405_length_9355_8_Escherichia_coli_mdfA	1233	375	Escherichia coli mdfA	87.56	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1521_length_8587_3_CRP	633	330	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1522_length_8587_6_QnrB38	645	48	QnrB38	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_1542_length_8515_2_cpxA	1374	898	cpxA	98.03	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1563_length_8360_2_acrD	3114	1144	acrD	94.79	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1600_length_8142_3_mdtM	1242	320	mdtM	86.49	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.73	unclassified
NODE_1737_length_7448_5_adeF	3114	723	adeF	40.84	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	unclassified
NODE_1880_length_6787_1_CMY136	783	109	CMY-136	94.23	cephalosporin; cephamycin	antibiotic inactivation	CMY beta-lactamase	68.24	unclassified
NODE_2041_length_6219_5_mdtG	1221	148	mdtG	91.38	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.51	unclassified
NODE_2045_length_6193_5_bacA	819	125	bacA	93.04	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	99.63	unclassified
NODE_2151_length_5783_7_AAC3IId	861	246	AAC(3)-IId	100.0	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_2492_length_4885_2_msbA	1749	708	msbA	94.5	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_2523_length_4827_2_ErmX	855	3902	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2696_length_4477_5_CMY65	1146	274	CMY-65	100.0	cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_2788_length_4306_3_bacA	819	334	bacA	93.04	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	99.63	unclassified
NODE_3234_length_3630_3_tetD	1185	477	tet(D)	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_3722_length_2996_3_sul2	816	224	sul2	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_4033_length_2662_2_rsmA	186	113	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_4079_length_2612_3_emrB	1539	684	emrB	95.22	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4235_length_2486_2_dfrF	495	274	dfrF	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_4255_length_2472_3_QnrB10	681	112	QnrB10	98.67	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_4270_length_2456_2_cpxA	1374	550	cpxA	98.03	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_5599_length_1609_1_mdtM	1242	440	mdtM	85.26	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.73	unclassified
NODE_5769_length_1532_2_Klebsiella_pneumoniae_KpnF	330	81	Klebsiella pneumoniae KpnF	88.07	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_6186_length_1378_1_23S_rRNA_adenine2058N6methyltransferase_ErmA	732	576	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_6288_length_1335_1_rsmA	186	99	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6521_length_1256_1_emrR	531	286	emrR	96.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_6712_length_1200_1_TEM1	861	3534	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_13173_length_560_1_vanW_gene_in_vanI_cluster	558	65	vanW gene in vanI cluster	35.82	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	49.87	unclassified
NODE_13246_length_558_1_vanW_gene_in_vanI_cluster	555	15	vanW gene in vanI cluster	31.41	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	49.60	unclassified
NODE_13640_length_545_1_Klebsiella_pneumoniae_KpnE	363	13	Klebsiella pneumoniae KpnE	82.5	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_15555_length_492_1_vanW_gene_in_vanI_cluster	489	20	vanW gene in vanI cluster	35.59	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	43.70	unclassified
NODE_24772_length_356_1_vanW_gene_in_vanG_cluster	354	11	vanW gene in vanG cluster	42.59	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	41.99	unclassified
NODE_48588_length_243_1_vanW_gene_in_vanI_cluster	243	4	vanW gene in vanI cluster	46.05	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	21.72	unclassified
NODE_144_length_86201_45_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	405	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_179_length_75002_32_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	306	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.9	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_188_length_71339_37_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	631	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.29	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_194_length_69697_32_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	316	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.92	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_205_length_67734_32_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1163	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	94.6	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_334_length_44898_12_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	544	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_1203_length_11205_1_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1650	608	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.88	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	90.00	unclassified
NODE_160_length_79378_23_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	61	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_321_length_46303_25_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	71	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_359_length_41093_32_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	36	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	90.97	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_405_length_37120_17_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	34	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	88.89	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_981_length_14151_4_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	69	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	90.97	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_996_length_13921_4_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	212	Escherichia coli soxS with mutation conferring antibiotic resistance	92.52	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
