ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_736_length_11498_9_emrA	1173	544	emrA	86.41	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_736_length_11498_10_emrR	531	126	emrR	91.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_758_length_11196_8_mdtB	3123	1094	mdtB	89.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_788_length_10836_6_PmrF	984	193	PmrF	85.4	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_794_length_10758_3_acrD	3114	697	acrD	91.32	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_801_length_10647_6_bacA	822	683	bacA	94.87	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	unclassified
NODE_806_length_10616_4_Escherichia_coli_mdfA	1233	309	Escherichia coli mdfA	86.73	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_816_length_10469_11_Escherichia_coli_ampH_betalactamase	1134	314	Escherichia coli ampH beta-lactamase	85.71	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	98.18	unclassified
NODE_844_length_10213_3_bacA	822	242	bacA	95.24	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	unclassified
NODE_864_length_9995_3_DHA1	1140	428	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_864_length_9995_10_QnrB4	648	246	QnrB4	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_884_length_9790_8_msbA	1749	441	msbA	95.19	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_907_length_9561_2_baeR	723	182	baeR	95.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_907_length_9561_5_mdtC	3078	502	mdtC	92.29	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_934_length_9353_10_PmrF	984	238	PmrF	84.78	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_951_length_9185_2_adeF	3114	1239	adeF	40.91	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	unclassified
NODE_1021_length_8654_7_PmrF	984	83	PmrF	83.59	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_1033_length_8543_7_emrB	1548	363	emrB	93.27	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	unclassified
NODE_1078_length_8168_2_LptD	2367	1850	LptD	92.2	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.77	unclassified
NODE_1124_length_7863_2_msbA	1749	346	msbA	94.33	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_1184_length_7491_1_FosA5	402	156	FosA5	97.69	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	95.68	unclassified
NODE_1288_length_6858_1_QepA4	1536	1628	QepA4	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1288_length_6858_5_dfrA12	498	1206	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_1288_length_6858_6_aadA2	792	1659	aadA2	99.61	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	101.54	unclassified
NODE_1358_length_6498_5_emrR	531	152	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1413_length_6252_4_tetB	1206	3243	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1489_length_5966_4_ramA	375	107	ramA	99.19	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_1633_length_5559_2_Klebsiella_pneumoniae_KpnF	330	23	Klebsiella pneumoniae KpnF	89.91	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1633_length_5559_3_Klebsiella_pneumoniae_KpnE	363	40	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1686_length_5375_3_QnrB1	681	1435	QnrB1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	105.61	unclassified
NODE_1776_length_5126_3_mdtC	3078	455	mdtC	92.09	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2037_length_4550_4_bacA	822	1378	bacA	91.21	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	unclassified
NODE_2048_length_4540_5_Klebsiella_pneumoniae_KpnF	330	35	Klebsiella pneumoniae KpnF	99.08	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2048_length_4540_6_Klebsiella_pneumoniae_KpnE	363	56	Klebsiella pneumoniae KpnE	95.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2061_length_4511_1_acrB	3135	418	acrB	91.29	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.52	unclassified
NODE_2096_length_4442_2_msrE	1476	117	msrE	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein	100.00	unclassified
NODE_2096_length_4442_3_mphE	885	70	mphE	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_2592_length_3584_4_Escherichia_coli_mdfA	1233	280	Escherichia coli mdfA	86.98	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2609_length_3554_3_baeR	723	137	baeR	95.83	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2760_length_3341_1_mphA	906	1854	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_2837_length_3229_3_Klebsiella_pneumoniae_KpnH	1521	97	Klebsiella pneumoniae KpnH	93.49	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	98.83	unclassified
NODE_3038_length_3028_4_CMH3	1146	281	CMH-3	99.74	cephalosporin	antibiotic inactivation	CMH beta-lactamase	100.00	unclassified
NODE_3040_length_3027_2_CTXM15	876	2384	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_3258_length_2828_2_rsmA	186	31	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_3334_length_2770_1_adeF	1935	301	adeF	63.88	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	60.91	unclassified
NODE_3377_length_2743_3_Escherichia_coli_emrE	333	36	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_3633_length_2567_2_ArnT	1656	251	ArnT	89.47	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_4053_length_2329_3_QnrS1	657	1151	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_4342_length_2186_2_OXA1	831	661	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_4342_length_2186_3_AAC6Ibcr6	645	896	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	107.54	unclassified
NODE_4522_length_2105_2_OXY12	876	44	OXY-1-2	98.97	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100.00	unclassified
NODE_4676_length_2043_4_FosA5	444	26	FosA5	87.77	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	105.76	unclassified
NODE_5215_length_1832_1_APH3Ib	834	3172	APH(3'')-Ib	99.25	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	103.75	unclassified
NODE_5215_length_1832_2_APH6Id	831	3577	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	99.28	unclassified
NODE_5318_length_1797_2_ErmT	735	56	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_5448_length_1754_1_msbA	1686	278	msbA	87.77	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	96.39	unclassified
NODE_5698_length_1686_2_FosA2	426	116	FosA2	96.45	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_6009_length_1608_1_dfrA17	540	140	dfrA17	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	114.01	unclassified
NODE_6009_length_1608_2_aadA5	789	53	aadA5	98.47	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_6111_length_1581_3_emrR	531	26	emrR	91.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_6284_length_1540_1_dfrA15	474	140	dfrA15	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_6284_length_1540_2_aadA	792	330	aadA	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_6450_length_1501_1_baeR	723	41	baeR	92.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6817_length_1423_1_AAC3IIe	861	482	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_6856_length_1415_2_sul1	840	1594	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_7093_length_1371_2_sul2	816	246	sul2	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_7380_length_1319_1_aadA4	849	487	aadA4	98.85	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	107.63	unclassified
NODE_7689_length_1266_2_dfrA1	459	235	dfrA1	99.34	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_8028_length_1217_1_Escherichia_coli_ampH_betalactamase	1044	50	Escherichia coli ampH beta-lactamase	86.09	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	90.39	unclassified
NODE_8442_length_1163_1_OKPB5	861	83	OKP-B-5	98.25	cephalosporin; penam	antibiotic inactivation	OKP beta-lactamase	100.00	unclassified
NODE_8452_length_1162_1_tetD	504	24	tet(D)	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	42.39	unclassified
NODE_8747_length_1121_2_tetD	381	18	tet(D)	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	32.23	unclassified
NODE_9154_length_1071_1_APH3Ia	816	244	APH(3')-Ia	98.52	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	unclassified
NODE_9316_length_1054_2_QnrB17	645	162	QnrB17	99.07	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	94.69	unclassified
NODE_9466_length_1038_1_dfrA14	459	112	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_9800_length_1007_1_catI	660	2384	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_10481_length_947_1_TEM243	798	1463	TEM-243	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	92.66	unclassified
NODE_10482_length_947_1_arr3	453	247	arr-3	100.0	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	100.00	unclassified
NODE_18140_length_535_1_FosA5	399	42	FosA5	95.38	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	94.96	unclassified
NODE_89_length_63152_38_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	414	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.74	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_679_length_12434_10_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1722	363	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.44	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	93.93	unclassified
NODE_1490_length_5961_5_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	15326	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.22	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	unclassified
NODE_27_length_117006_78_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	466	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_175_length_36728_2_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	124	Escherichia coli marR mutant conferring antibiotic resistance	86.11	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_221_length_30268_16_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	103	Escherichia coli marR mutant conferring antibiotic resistance	88.89	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1413_length_6252_5_tetR	624	1826	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.52	unclassified
NODE_5008_length_1900_2_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	330	1333	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	101.87	unclassified
NODE_11737_length_848_2_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	28	Escherichia coli marR mutant conferring antibiotic resistance	83.22	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
